Model,HUB Perplexity,HUB WER,Parameters
quadgram,569.2498736803228,0.06961613532856213,Lambda1: 0.45000000000000007 Lambda2: 0.20000000000000004 Lambda3: 0.22000000000000003
quadgram,572.4055845173364,0.06831489915419649,Lambda1: 0.45000000000000007 Lambda2: 0.20000000000000004 Lambda3: 0.23000000000000004
quadgram,576.7746090728417,0.06831489915419649,Lambda1: 0.45000000000000007 Lambda2: 0.20000000000000004 Lambda3: 0.24000000000000005
quadgram,582.5488237112004,0.06766428106701367,Lambda1: 0.45000000000000007 Lambda2: 0.20000000000000004 Lambda3: 0.25000000000000006
quadgram,589.9956079784178,0.06636304489264802,Lambda1: 0.45000000000000007 Lambda2: 0.20000000000000004 Lambda3: 0.26000000000000006
quadgram,599.4947948609336,0.06636304489264802,Lambda1: 0.45000000000000007 Lambda2: 0.20000000000000004 Lambda3: 0.2700000000000001
quadgram,611.6022652720765,0.06766428106701367,Lambda1: 0.45000000000000007 Lambda2: 0.20000000000000004 Lambda3: 0.2800000000000001
quadgram,627.1663653538074,0.06701366297983084,Lambda1: 0.45000000000000007 Lambda2: 0.20000000000000004 Lambda3: 0.2900000000000001
quadgram,647.5589372334983,0.062459336369551074,Lambda1: 0.45000000000000007 Lambda2: 0.20000000000000004 Lambda3: 0.3000000000000001
quadgram,675.1864314118825,0.062459336369551074,Lambda1: 0.45000000000000007 Lambda2: 0.20000000000000004 Lambda3: 0.3100000000000001
quadgram,714.8093034828091,0.06376057254391672,Lambda1: 0.45000000000000007 Lambda2: 0.20000000000000004 Lambda3: 0.3200000000000001
quadgram,777.8727733556995,0.06441119063109954,Lambda1: 0.45000000000000007 Lambda2: 0.20000000000000004 Lambda3: 0.3300000000000001
quadgram,904.833760246442,0.06831489915419649,Lambda1: 0.45000000000000007 Lambda2: 0.20000000000000004 Lambda3: 0.34000000000000014
quadgram,573.3453058147644,0.07091737150292778,Lambda1: 0.45000000000000007 Lambda2: 0.21000000000000005 Lambda3: 0.2
quadgram,575.175325010235,0.06961613532856213,Lambda1: 0.45000000000000007 Lambda2: 0.21000000000000005 Lambda3: 0.21000000000000002
quadgram,578.1109198228793,0.06831489915419649,Lambda1: 0.45000000000000007 Lambda2: 0.21000000000000005 Lambda3: 0.22000000000000003
quadgram,582.2888053395999,0.06831489915419649,Lambda1: 0.45000000000000007 Lambda2: 0.21000000000000005 Lambda3: 0.23000000000000004
quadgram,587.8995164090574,0.06766428106701367,Lambda1: 0.45000000000000007 Lambda2: 0.21000000000000005 Lambda3: 0.24000000000000005
quadgram,595.2099755886835,0.06571242680546518,Lambda1: 0.45000000000000007 Lambda2: 0.21000000000000005 Lambda3: 0.25000000000000006
quadgram,604.6006165511982,0.06766428106701367,Lambda1: 0.45000000000000007 Lambda2: 0.21000000000000005 Lambda3: 0.26000000000000006
quadgram,616.6293432552749,0.06766428106701367,Lambda1: 0.45000000000000007 Lambda2: 0.21000000000000005 Lambda3: 0.2700000000000001
quadgram,632.1486743366529,0.06701366297983084,Lambda1: 0.45000000000000007 Lambda2: 0.21000000000000005 Lambda3: 0.2800000000000001
quadgram,652.5382730556717,0.06441119063109954,Lambda1: 0.45000000000000007 Lambda2: 0.21000000000000005 Lambda3: 0.2900000000000001
quadgram,680.2194350599109,0.0631099544567339,Lambda1: 0.45000000000000007 Lambda2: 0.21000000000000005 Lambda3: 0.3000000000000001
quadgram,719.983272110139,0.06376057254391672,Lambda1: 0.45000000000000007 Lambda2: 0.21000000000000005 Lambda3: 0.3100000000000001
quadgram,783.350446250544,0.06506180871828236,Lambda1: 0.45000000000000007 Lambda2: 0.21000000000000005 Lambda3: 0.3200000000000001
quadgram,911.0479300005805,0.06831489915419649,Lambda1: 0.45000000000000007 Lambda2: 0.21000000000000005 Lambda3: 0.3300000000000001
quadgram,581.6186867304408,0.07091737150292778,Lambda1: 0.45000000000000007 Lambda2: 0.22000000000000006 Lambda3: 0.2
quadgram,584.3058600194099,0.06831489915419649,Lambda1: 0.45000000000000007 Lambda2: 0.22000000000000006 Lambda3: 0.21000000000000002
quadgram,588.2684331594118,0.06636304489264802,Lambda1: 0.45000000000000007 Lambda2: 0.22000000000000006 Lambda3: 0.22000000000000003
quadgram,593.6951465754131,0.06766428106701367,Lambda1: 0.45000000000000007 Lambda2: 0.22000000000000006 Lambda3: 0.23000000000000004
quadgram,600.8521513427901,0.06701366297983084,Lambda1: 0.45000000000000007 Lambda2: 0.22000000000000006 Lambda3: 0.24000000000000005
quadgram,610.1203025455535,0.06766428106701367,Lambda1: 0.45000000000000007 Lambda2: 0.22000000000000006 Lambda3: 0.25000000000000006
quadgram,622.059498586828,0.06766428106701367,Lambda1: 0.45000000000000007 Lambda2: 0.22000000000000006 Lambda3: 0.26000000000000006
quadgram,637.5265985969,0.06766428106701367,Lambda1: 0.45000000000000007 Lambda2: 0.22000000000000006 Lambda3: 0.2700000000000001
quadgram,657.9095582658002,0.06506180871828236,Lambda1: 0.45000000000000007 Lambda2: 0.22000000000000006 Lambda3: 0.2800000000000001
quadgram,685.6455437123564,0.06506180871828236,Lambda1: 0.45000000000000007 Lambda2: 0.22000000000000006 Lambda3: 0.2900000000000001
quadgram,725.5585652146633,0.06376057254391672,Lambda1: 0.45000000000000007 Lambda2: 0.22000000000000006 Lambda3: 0.3000000000000001
quadgram,789.2503850486665,0.06766428106701367,Lambda1: 0.45000000000000007 Lambda2: 0.22000000000000006 Lambda3: 0.3100000000000001
quadgram,917.7385019900014,0.07026675341574495,Lambda1: 0.45000000000000007 Lambda2: 0.22000000000000006 Lambda3: 0.3200000000000001
quadgram,591.0311931347366,0.06961613532856213,Lambda1: 0.45000000000000007 Lambda2: 0.23000000000000007 Lambda3: 0.2
quadgram,594.7500942309255,0.06701366297983084,Lambda1: 0.45000000000000007 Lambda2: 0.23000000000000007 Lambda3: 0.21000000000000002
quadgram,599.9687908062764,0.06831489915419649,Lambda1: 0.45000000000000007 Lambda2: 0.23000000000000007 Lambda3: 0.22000000000000003
quadgram,606.952239031363,0.06701366297983084,Lambda1: 0.45000000000000007 Lambda2: 0.23000000000000007 Lambda3: 0.23000000000000004
quadgram,616.0814538844148,0.06766428106701367,Lambda1: 0.45000000000000007 Lambda2: 0.23000000000000007 Lambda3: 0.24000000000000005
quadgram,627.9182396867621,0.06766428106701367,Lambda1: 0.45000000000000007 Lambda2: 0.23000000000000007 Lambda3: 0.25000000000000006
quadgram,643.3239248291303,0.06831489915419649,Lambda1: 0.45000000000000007 Lambda2: 0.23000000000000007 Lambda3: 0.26000000000000006
quadgram,663.6952122710056,0.06636304489264802,Lambda1: 0.45000000000000007 Lambda2: 0.23000000000000007 Lambda3: 0.2700000000000001
quadgram,691.4861795562131,0.06571242680546518,Lambda1: 0.45000000000000007 Lambda2: 0.23000000000000007 Lambda3: 0.2800000000000001
quadgram,731.556054102587,0.06636304489264802,Lambda1: 0.45000000000000007 Lambda2: 0.23000000000000007 Lambda3: 0.2900000000000001
quadgram,795.593592432903,0.06831489915419649,Lambda1: 0.45000000000000007 Lambda2: 0.23000000000000007 Lambda3: 0.3000000000000001
quadgram,924.9282090104722,0.06831489915419649,Lambda1: 0.45000000000000007 Lambda2: 0.23000000000000007 Lambda3: 0.3100000000000001
quadgram,601.7770145763386,0.06896551724137931,Lambda1: 0.45000000000000007 Lambda2: 0.24000000000000007 Lambda3: 0.2
quadgram,606.7594037953102,0.07026675341574495,Lambda1: 0.45000000000000007 Lambda2: 0.24000000000000007 Lambda3: 0.21000000000000002
quadgram,613.545613475067,0.06896551724137931,Lambda1: 0.45000000000000007 Lambda2: 0.24000000000000007 Lambda3: 0.22000000000000003
quadgram,622.516448615115,0.06701366297983084,Lambda1: 0.45000000000000007 Lambda2: 0.24000000000000007 Lambda3: 0.23000000000000004
quadgram,634.2354520659696,0.06766428106701367,Lambda1: 0.45000000000000007 Lambda2: 0.24000000000000007 Lambda3: 0.24000000000000005
quadgram,649.5684979936105,0.06636304489264802,Lambda1: 0.45000000000000007 Lambda2: 0.24000000000000007 Lambda3: 0.25000000000000006
quadgram,669.9214676056442,0.06571242680546518,Lambda1: 0.45000000000000007 Lambda2: 0.24000000000000007 Lambda3: 0.26000000000000006
quadgram,697.7664058033057,0.06506180871828236,Lambda1: 0.45000000000000007 Lambda2: 0.24000000000000007 Lambda3: 0.2700000000000001
quadgram,738.0001627410162,0.06571242680546518,Lambda1: 0.45000000000000007 Lambda2: 0.24000000000000007 Lambda3: 0.2800000000000001
quadgram,802.4046580120366,0.06831489915419649,Lambda1: 0.45000000000000007 Lambda2: 0.24000000000000007 Lambda3: 0.2900000000000001
quadgram,932.6436843105745,0.06831489915419649,Lambda1: 0.45000000000000007 Lambda2: 0.24000000000000007 Lambda3: 0.3000000000000001
quadgram,614.1128267420381,0.06831489915419649,Lambda1: 0.45000000000000007 Lambda2: 0.25000000000000006 Lambda3: 0.2
quadgram,620.6737697459421,0.06961613532856213,Lambda1: 0.45000000000000007 Lambda2: 0.25000000000000006 Lambda3: 0.21000000000000002
quadgram,629.4631646341551,0.06766428106701367,Lambda1: 0.45000000000000007 Lambda2: 0.25000000000000006 Lambda3: 0.22000000000000003
quadgram,641.046020337285,0.06766428106701367,Lambda1: 0.45000000000000007 Lambda2: 0.25000000000000006 Lambda3: 0.23000000000000004
quadgram,656.2927628141304,0.06636304489264802,Lambda1: 0.45000000000000007 Lambda2: 0.25000000000000006 Lambda3: 0.24000000000000005
quadgram,676.6188475651294,0.06571242680546518,Lambda1: 0.45000000000000007 Lambda2: 0.25000000000000006 Lambda3: 0.25000000000000006
quadgram,704.5153548041458,0.06506180871828236,Lambda1: 0.45000000000000007 Lambda2: 0.25000000000000006 Lambda3: 0.26000000000000006
quadgram,744.9192599636668,0.06571242680546518,Lambda1: 0.45000000000000007 Lambda2: 0.25000000000000006 Lambda3: 0.2700000000000001
quadgram,809.7121304603204,0.06831489915419649,Lambda1: 0.45000000000000007 Lambda2: 0.25000000000000006 Lambda3: 0.2800000000000001
quadgram,940.9158428094627,0.06831489915419649,Lambda1: 0.45000000000000007 Lambda2: 0.25000000000000006 Lambda3: 0.2900000000000001
quadgram,628.3854083939902,0.06961613532856213,Lambda1: 0.45000000000000007 Lambda2: 0.26000000000000006 Lambda3: 0.2
quadgram,636.9658999718978,0.06766428106701367,Lambda1: 0.45000000000000007 Lambda2: 0.26000000000000006 Lambda3: 0.21000000000000002
quadgram,648.3906181062047,0.06831489915419649,Lambda1: 0.45000000000000007 Lambda2: 0.26000000000000006 Lambda3: 0.22000000000000003
quadgram,663.5344504511596,0.06701366297983084,Lambda1: 0.45000000000000007 Lambda2: 0.26000000000000006 Lambda3: 0.23000000000000004
quadgram,683.8227717048786,0.06571242680546518,Lambda1: 0.45000000000000007 Lambda2: 0.26000000000000006 Lambda3: 0.24000000000000005
quadgram,711.7667711849507,0.06506180871828236,Lambda1: 0.45000000000000007 Lambda2: 0.26000000000000006 Lambda3: 0.25000000000000006
quadgram,752.3461579466127,0.06636304489264802,Lambda1: 0.45000000000000007 Lambda2: 0.26000000000000006 Lambda3: 0.26000000000000006
quadgram,817.5489917923588,0.06831489915419649,Lambda1: 0.45000000000000007 Lambda2: 0.26000000000000006 Lambda3: 0.2700000000000001
quadgram,949.7803686601379,0.06766428106701367,Lambda1: 0.45000000000000007 Lambda2: 0.26000000000000006 Lambda3: 0.2800000000000001
quadgram,645.0765428038384,0.06766428106701367,Lambda1: 0.45000000000000007 Lambda2: 0.2700000000000001 Lambda3: 0.2
quadgram,656.3167073928681,0.06766428106701367,Lambda1: 0.45000000000000007 Lambda2: 0.2700000000000001 Lambda3: 0.21000000000000002
quadgram,671.3374440498103,0.06701366297983084,Lambda1: 0.45000000000000007 Lambda2: 0.2700000000000001 Lambda3: 0.22000000000000003
quadgram,691.574316926274,0.06636304489264802,Lambda1: 0.45000000000000007 Lambda2: 0.2700000000000001 Lambda3: 0.23000000000000004
quadgram,719.5596932545649,0.06571242680546518,Lambda1: 0.45000000000000007 Lambda2: 0.2700000000000001 Lambda3: 0.24000000000000005
quadgram,760.318736938303,0.06636304489264802,Lambda1: 0.45000000000000007 Lambda2: 0.2700000000000001 Lambda3: 0.25000000000000006
quadgram,825.9532516228306,0.06831489915419649,Lambda1: 0.45000000000000007 Lambda2: 0.2700000000000001 Lambda3: 0.26000000000000006
quadgram,959.2783264397327,0.06766428106701367,Lambda1: 0.45000000000000007 Lambda2: 0.2700000000000001 Lambda3: 0.2700000000000001
quadgram,664.8798048906636,0.06701366297983084,Lambda1: 0.45000000000000007 Lambda2: 0.2800000000000001 Lambda3: 0.2
quadgram,679.752869314067,0.06636304489264802,Lambda1: 0.45000000000000007 Lambda2: 0.2800000000000001 Lambda3: 0.21000000000000002
quadgram,699.921172014389,0.06636304489264802,Lambda1: 0.45000000000000007 Lambda2: 0.2800000000000001 Lambda3: 0.22000000000000003
quadgram,727.9393044124134,0.06571242680546518,Lambda1: 0.45000000000000007 Lambda2: 0.2800000000000001 Lambda3: 0.23000000000000004
quadgram,768.8807235596331,0.06636304489264802,Lambda1: 0.45000000000000007 Lambda2: 0.2800000000000001 Lambda3: 0.24000000000000005
quadgram,834.9686858910967,0.06896551724137931,Lambda1: 0.45000000000000007 Lambda2: 0.2800000000000001 Lambda3: 0.25000000000000006
quadgram,969.4569197915725,0.06701366297983084,Lambda1: 0.45000000000000007 Lambda2: 0.2800000000000001 Lambda3: 0.26000000000000006
quadgram,688.8404732170133,0.06571242680546518,Lambda1: 0.45000000000000007 Lambda2: 0.2900000000000001 Lambda3: 0.2
quadgram,708.9188370740255,0.06636304489264802,Lambda1: 0.45000000000000007 Lambda2: 0.2900000000000001 Lambda3: 0.21000000000000002
quadgram,736.9579974622638,0.06636304489264802,Lambda1: 0.45000000000000007 Lambda2: 0.2900000000000001 Lambda3: 0.22000000000000003
quadgram,778.0826594863629,0.06636304489264802,Lambda1: 0.45000000000000007 Lambda2: 0.2900000000000001 Lambda3: 0.23000000000000004
quadgram,844.6457529821898,0.06896551724137931,Lambda1: 0.45000000000000007 Lambda2: 0.2900000000000001 Lambda3: 0.24000000000000005
quadgram,980.3704295557187,0.06766428106701367,Lambda1: 0.45000000000000007 Lambda2: 0.2900000000000001 Lambda3: 0.25000000000000006
quadgram,548.8175448246493,0.06896551724137931,Lambda1: 0.4600000000000001 Lambda2: 0.15 Lambda3: 0.2
quadgram,547.833274596345,0.06896551724137931,Lambda1: 0.4600000000000001 Lambda2: 0.15 Lambda3: 0.21000000000000002
quadgram,547.523354039213,0.06961613532856213,Lambda1: 0.4600000000000001 Lambda2: 0.15 Lambda3: 0.22000000000000003
quadgram,547.9157054288385,0.06961613532856213,Lambda1: 0.4600000000000001 Lambda2: 0.15 Lambda3: 0.23000000000000004
quadgram,549.0523931084272,0.06961613532856213,Lambda1: 0.4600000000000001 Lambda2: 0.15 Lambda3: 0.24000000000000005
quadgram,550.9924738149085,0.06831489915419649,Lambda1: 0.4600000000000001 Lambda2: 0.15 Lambda3: 0.25000000000000006
quadgram,553.8162289739405,0.06831489915419649,Lambda1: 0.4600000000000001 Lambda2: 0.15 Lambda3: 0.26000000000000006
quadgram,557.6314165234256,0.06766428106701367,Lambda1: 0.4600000000000001 Lambda2: 0.15 Lambda3: 0.2700000000000001
quadgram,562.5826025144304,0.06766428106701367,Lambda1: 0.4600000000000001 Lambda2: 0.15 Lambda3: 0.2800000000000001
quadgram,568.8653874398383,0.06766428106701367,Lambda1: 0.4600000000000001 Lambda2: 0.15 Lambda3: 0.2900000000000001
quadgram,576.7487589753188,0.06571242680546518,Lambda1: 0.4600000000000001 Lambda2: 0.15 Lambda3: 0.3000000000000001
quadgram,586.6116166798556,0.06571242680546518,Lambda1: 0.4600000000000001 Lambda2: 0.15 Lambda3: 0.3100000000000001
quadgram,599.005487300624,0.06506180871828236,Lambda1: 0.4600000000000001 Lambda2: 0.15 Lambda3: 0.3200000000000001
quadgram,614.7691983588027,0.06441119063109954,Lambda1: 0.4600000000000001 Lambda2: 0.15 Lambda3: 0.3300000000000001
quadgram,635.2563178831504,0.06376057254391672,Lambda1: 0.4600000000000001 Lambda2: 0.15 Lambda3: 0.34000000000000014
quadgram,662.8381813902128,0.0631099544567339,Lambda1: 0.4600000000000001 Lambda2: 0.15 Lambda3: 0.35000000000000014
quadgram,702.2022321865095,0.06180871828236825,Lambda1: 0.4600000000000001 Lambda2: 0.15 Lambda3: 0.36000000000000015
quadgram,764.6133223263691,0.06506180871828236,Lambda1: 0.4600000000000001 Lambda2: 0.15 Lambda3: 0.37000000000000016
quadgram,889.8814434523867,0.06896551724137931,Lambda1: 0.4600000000000001 Lambda2: 0.15 Lambda3: 0.38000000000000017
quadgram,552.9358316647418,0.06896551724137931,Lambda1: 0.4600000000000001 Lambda2: 0.16 Lambda3: 0.2
quadgram,552.3742286211302,0.07026675341574495,Lambda1: 0.4600000000000001 Lambda2: 0.16 Lambda3: 0.21000000000000002
quadgram,552.5412434657038,0.06961613532856213,Lambda1: 0.4600000000000001 Lambda2: 0.16 Lambda3: 0.22000000000000003
quadgram,553.4762110407637,0.06961613532856213,Lambda1: 0.4600000000000001 Lambda2: 0.16 Lambda3: 0.23000000000000004
quadgram,555.2359930896654,0.06766428106701367,Lambda1: 0.4600000000000001 Lambda2: 0.16 Lambda3: 0.24000000000000005
quadgram,557.8991444870546,0.06831489915419649,Lambda1: 0.4600000000000001 Lambda2: 0.16 Lambda3: 0.25000000000000006
quadgram,561.5721268762065,0.06766428106701367,Lambda1: 0.4600000000000001 Lambda2: 0.16 Lambda3: 0.26000000000000006
quadgram,566.3986303996728,0.06701366297983084,Lambda1: 0.4600000000000001 Lambda2: 0.16 Lambda3: 0.2700000000000001
quadgram,572.5738236600477,0.06766428106701367,Lambda1: 0.4600000000000001 Lambda2: 0.16 Lambda3: 0.2800000000000001
quadgram,580.3667762845888,0.06571242680546518,Lambda1: 0.4600000000000001 Lambda2: 0.16 Lambda3: 0.2900000000000001
quadgram,590.1571261621949,0.06571242680546518,Lambda1: 0.4600000000000001 Lambda2: 0.16 Lambda3: 0.3000000000000001
quadgram,602.4980650650406,0.06571242680546518,Lambda1: 0.4600000000000001 Lambda2: 0.16 Lambda3: 0.3100000000000001
quadgram,618.2315305106863,0.06506180871828236,Lambda1: 0.4600000000000001 Lambda2: 0.16 Lambda3: 0.3200000000000001
quadgram,638.7166975193674,0.06376057254391672,Lambda1: 0.4600000000000001 Lambda2: 0.16 Lambda3: 0.3300000000000001
quadgram,666.3353595052666,0.0631099544567339,Lambda1: 0.4600000000000001 Lambda2: 0.16 Lambda3: 0.34000000000000014
quadgram,705.7963820155945,0.06180871828236825,Lambda1: 0.4600000000000001 Lambda2: 0.16 Lambda3: 0.35000000000000014
quadgram,768.4171444729411,0.06441119063109954,Lambda1: 0.4600000000000001 Lambda2: 0.16 Lambda3: 0.36000000000000015
quadgram,894.1953625126583,0.06896551724137931,Lambda1: 0.4600000000000001 Lambda2: 0.16 Lambda3: 0.37000000000000016
quadgram,557.7258487673614,0.06896551724137931,Lambda1: 0.4600000000000001 Lambda2: 0.17 Lambda3: 0.2
quadgram,557.6396971771267,0.07026675341574495,Lambda1: 0.4600000000000001 Lambda2: 0.17 Lambda3: 0.21000000000000002
quadgram,558.3487634417914,0.06961613532856213,Lambda1: 0.4600000000000001 Lambda2: 0.17 Lambda3: 0.22000000000000003
quadgram,559.9072337640544,0.06831489915419649,Lambda1: 0.4600000000000001 Lambda2: 0.17 Lambda3: 0.23000000000000004
quadgram,562.3915592870195,0.06831489915419649,Lambda1: 0.4600000000000001 Lambda2: 0.17 Lambda3: 0.24000000000000005
quadgram,565.9066144144621,0.06636304489264802,Lambda1: 0.4600000000000001 Lambda2: 0.17 Lambda3: 0.25000000000000006
quadgram,570.594997832053,0.06701366297983084,Lambda1: 0.4600000000000001 Lambda2: 0.17 Lambda3: 0.26000000000000006
quadgram,576.6513011071453,0.06766428106701367,Lambda1: 0.4600000000000001 Lambda2: 0.17 Lambda3: 0.2700000000000001
quadgram,584.344602533003,0.06636304489264802,Lambda1: 0.4600000000000001 Lambda2: 0.17 Lambda3: 0.2800000000000001
quadgram,594.0552870004326,0.06636304489264802,Lambda1: 0.4600000000000001 Lambda2: 0.17 Lambda3: 0.2900000000000001
quadgram,606.3383258784352,0.06571242680546518,Lambda1: 0.4600000000000001 Lambda2: 0.17 Lambda3: 0.3000000000000001
quadgram,622.0390367865996,0.06506180871828236,Lambda1: 0.4600000000000001 Lambda2: 0.17 Lambda3: 0.3100000000000001
quadgram,642.5227312806269,0.06376057254391672,Lambda1: 0.4600000000000001 Lambda2: 0.17 Lambda3: 0.3200000000000001
quadgram,670.1826850013349,0.062459336369551074,Lambda1: 0.4600000000000001 Lambda2: 0.17 Lambda3: 0.3300000000000001
quadgram,709.7513189393272,0.06180871828236825,Lambda1: 0.4600000000000001 Lambda2: 0.17 Lambda3: 0.34000000000000014
quadgram,772.6038088711957,0.062459336369551074,Lambda1: 0.4600000000000001 Lambda2: 0.17 Lambda3: 0.35000000000000014
quadgram,898.944487967698,0.06831489915419649,Lambda1: 0.4600000000000001 Lambda2: 0.17 Lambda3: 0.36000000000000015
quadgram,563.2416283556075,0.06896551724137931,Lambda1: 0.4600000000000001 Lambda2: 0.18000000000000002 Lambda3: 0.2
quadgram,563.6967905541941,0.07026675341574495,Lambda1: 0.4600000000000001 Lambda2: 0.18000000000000002 Lambda3: 0.21000000000000002
quadgram,565.02969171171,0.06961613532856213,Lambda1: 0.4600000000000001 Lambda2: 0.18000000000000002 Lambda3: 0.22000000000000003
quadgram,567.314198466819,0.06766428106701367,Lambda1: 0.4600000000000001 Lambda2: 0.18000000000000002 Lambda3: 0.23000000000000004
quadgram,570.6532256115836,0.06831489915419649,Lambda1: 0.4600000000000001 Lambda2: 0.18000000000000002 Lambda3: 0.24000000000000005
quadgram,575.1880003541849,0.06766428106701367,Lambda1: 0.4600000000000001 Lambda2: 0.18000000000000002 Lambda3: 0.25000000000000006
quadgram,581.1123407894459,0.06766428106701367,Lambda1: 0.4600000000000001 Lambda2: 0.18000000000000002 Lambda3: 0.26000000000000006
quadgram,588.6952197526875,0.06636304489264802,Lambda1: 0.4600000000000001 Lambda2: 0.18000000000000002 Lambda3: 0.2700000000000001
quadgram,598.3177455095757,0.06636304489264802,Lambda1: 0.4600000000000001 Lambda2: 0.18000000000000002 Lambda3: 0.2800000000000001
quadgram,610.5367586230357,0.06571242680546518,Lambda1: 0.4600000000000001 Lambda2: 0.18000000000000002 Lambda3: 0.2900000000000001
quadgram,626.2012087972314,0.06506180871828236,Lambda1: 0.4600000000000001 Lambda2: 0.18000000000000002 Lambda3: 0.3000000000000001
quadgram,646.6830629949915,0.062459336369551074,Lambda1: 0.4600000000000001 Lambda2: 0.18000000000000002 Lambda3: 0.3100000000000001
quadgram,674.3881029471381,0.06180871828236825,Lambda1: 0.4600000000000001 Lambda2: 0.18000000000000002 Lambda3: 0.3200000000000001
quadgram,714.0744566163454,0.06180871828236825,Lambda1: 0.4600000000000001 Lambda2: 0.18000000000000002 Lambda3: 0.3300000000000001
quadgram,777.1804323096836,0.062459336369551074,Lambda1: 0.4600000000000001 Lambda2: 0.18000000000000002 Lambda3: 0.34000000000000014
quadgram,904.136149857108,0.06636304489264802,Lambda1: 0.4600000000000001 Lambda2: 0.18000000000000002 Lambda3: 0.35000000000000014
quadgram,569.553365509942,0.07026675341574495,Lambda1: 0.4600000000000001 Lambda2: 0.19000000000000003 Lambda3: 0.2
quadgram,570.6325198095209,0.07026675341574495,Lambda1: 0.4600000000000001 Lambda2: 0.19000000000000003 Lambda3: 0.21000000000000002
quadgram,572.6928899444265,0.06831489915419649,Lambda1: 0.4600000000000001 Lambda2: 0.19000000000000003 Lambda3: 0.22000000000000003
quadgram,575.8349531415774,0.06896551724137931,Lambda1: 0.4600000000000001 Lambda2: 0.19000000000000003 Lambda3: 0.23000000000000004
quadgram,580.1982024236363,0.06831489915419649,Lambda1: 0.4600000000000001 Lambda2: 0.19000000000000003 Lambda3: 0.24000000000000005
quadgram,585.9754209314945,0.06766428106701367,Lambda1: 0.4600000000000001 Lambda2: 0.19000000000000003 Lambda3: 0.25000000000000006
quadgram,593.4353107887147,0.06636304489264802,Lambda1: 0.4600000000000001 Lambda2: 0.19000000000000003 Lambda3: 0.26000000000000006
quadgram,602.9596402326472,0.06636304489264802,Lambda1: 0.4600000000000001 Lambda2: 0.19000000000000003 Lambda3: 0.2700000000000001
quadgram,615.107178645881,0.06766428106701367,Lambda1: 0.4600000000000001 Lambda2: 0.19000000000000003 Lambda3: 0.2800000000000001
quadgram,630.7307391746067,0.06506180871828236,Lambda1: 0.4600000000000001 Lambda2: 0.19000000000000003 Lambda3: 0.2900000000000001
quadgram,651.2094529346158,0.062459336369551074,Lambda1: 0.4600000000000001 Lambda2: 0.19000000000000003 Lambda3: 0.3000000000000001
quadgram,678.9626364299717,0.062459336369551074,Lambda1: 0.4600000000000001 Lambda2: 0.19000000000000003 Lambda3: 0.3100000000000001
quadgram,718.7763092883977,0.06376057254391672,Lambda1: 0.4600000000000001 Lambda2: 0.19000000000000003 Lambda3: 0.3200000000000001
quadgram,782.1573564270062,0.06506180871828236,Lambda1: 0.4600000000000001 Lambda2: 0.19000000000000003 Lambda3: 0.3300000000000001
quadgram,909.7812807929947,0.06831489915419649,Lambda1: 0.4600000000000001 Lambda2: 0.19000000000000003 Lambda3: 0.34000000000000014
quadgram,576.7512094598117,0.07091737150292778,Lambda1: 0.4600000000000001 Lambda2: 0.20000000000000004 Lambda3: 0.2
quadgram,578.5591078133149,0.06961613532856213,Lambda1: 0.4600000000000001 Lambda2: 0.20000000000000004 Lambda3: 0.21000000000000002
quadgram,581.4798689159704,0.06896551724137931,Lambda1: 0.4600000000000001 Lambda2: 0.20000000000000004 Lambda3: 0.22000000000000003
quadgram,585.6507814756817,0.06831489915419649,Lambda1: 0.4600000000000001 Lambda2: 0.20000000000000004 Lambda3: 0.23000000000000004
quadgram,591.2632485717527,0.06766428106701367,Lambda1: 0.4600000000000001 Lambda2: 0.20000000000000004 Lambda3: 0.24000000000000005
quadgram,598.5854713127175,0.06571242680546518,Lambda1: 0.4600000000000001 Lambda2: 0.20000000000000004 Lambda3: 0.25000000000000006
quadgram,607.9997644886447,0.06636304489264802,Lambda1: 0.4600000000000001 Lambda2: 0.20000000000000004 Lambda3: 0.26000000000000006
quadgram,620.066848823387,0.06766428106701367,Lambda1: 0.4600000000000001 Lambda2: 0.20000000000000004 Lambda3: 0.2700000000000001
quadgram,635.6436074512263,0.06701366297983084,Lambda1: 0.4600000000000001 Lambda2: 0.20000000000000004 Lambda3: 0.2800000000000001
quadgram,656.1168334382234,0.062459336369551074,Lambda1: 0.4600000000000001 Lambda2: 0.20000000000000004 Lambda3: 0.2900000000000001
quadgram,683.920415672047,0.0631099544567339,Lambda1: 0.4600000000000001 Lambda2: 0.20000000000000004 Lambda3: 0.3000000000000001
quadgram,723.8704969949847,0.06376057254391672,Lambda1: 0.4600000000000001 Lambda2: 0.20000000000000004 Lambda3: 0.3100000000000001
quadgram,787.5481301624596,0.06506180871828236,Lambda1: 0.4600000000000001 Lambda2: 0.20000000000000004 Lambda3: 0.3200000000000001
quadgram,915.8943734329713,0.06831489915419649,Lambda1: 0.4600000000000001 Lambda2: 0.20000000000000004 Lambda3: 0.3300000000000001
quadgram,584.9507386278711,0.07091737150292778,Lambda1: 0.4600000000000001 Lambda2: 0.21000000000000005 Lambda3: 0.2
quadgram,587.6217470251593,0.06896551724137931,Lambda1: 0.4600000000000001 Lambda2: 0.21000000000000005 Lambda3: 0.21000000000000002
quadgram,591.5760364571726,0.06636304489264802,Lambda1: 0.4600000000000001 Lambda2: 0.21000000000000005 Lambda3: 0.22000000000000003
